B ID,Chicken Wings,Salad,Chinese,American (New),American (Traditional),Buffets,Greek,Cafes,Mediterranean,Japanese,Breakfast & Brunch,Delis,Pizza,Sandwiches,Fast Food,Mexican,Burgers,Barbeque,Seafood,Sushi Bars,Italian
cNGI_5GbfNFbZBMQZ-s-UQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qchl3BUVrwGM7h8Qduw6Aw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9lWwAw9u1IVlYKbGiVOTFg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2MM1zXQotfBkW4YRMPY-ZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
a4bvXlGHgS6yUDp9YMcnZA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
qYhIIWxvLQWghKQMv6m5Dg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
XK5hwOMD3M-cjGVBsEmrIw,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
EjWi22gAE_cYpGs7lBPahQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RUjaYACMwyQ2R7_Lz4p8Yg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
SAEr_2rJLNFr3aPv0DlSWg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nhG5S2tq-RI9JGemIblhcg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6imLt53br7SJ3av07jjH7w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
gY6AhCy22G9yFlAGu9vMFQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nB3pytYdmzKWfNtXyfNrpQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Qb0n61e_lsMmFuwwktjmjw,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IqRNPvXvbUbxvfgC6cj6gg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yuS1qDTkido8zUFrfj8O0g,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adPVJMkRrS8_3VHQKw5-qw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ekguRa1QybpUaMHqc5vmAw,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qFL3TIzGwx5qLInFbqNruQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jMzuQy104M0KU6uhdffsaQ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
vwDE7dw6ee3JeAU0uMmGlA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lbue8gqRiBPEnA7g7H1qdw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E0f8jFeNaL8ARG-vq3apVA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dKNLqQWUoWkEp0nF0Y8GYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6FGwEHnoD-mM-PiXrhxOlw,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ntH7Mo1JZdkglMiQXZy3Bw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yxmvnNLJquL6EBBlBr1x_w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6cy2C9aBXUwkrh4bY1DApw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBwPgX7L2D-EZedgo3A-pw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JW6fDZOuUKtJyZGeldh0xA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rIpOpzVNEBNZrRFu4n_JvQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R9U8bZ84V-xPx3udCcU5jQ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OYmi0Aanp2F1pPCvfe6CDw,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TxDKDFQ3ovgzTaNcqKf2Uw,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ttLtsY1S2Angj6hvEdzwDQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SkiQh32UtfsRBj_l7cGwOQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
i0sMoNwiNAo1--AsZJ3Nlw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CqRoozwTWAz4ufcsiJBRSw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FeI75xIG8PF_XZ6P80gLBQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQNJNjLLDfsIrqxG-DBMqQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dnBtxFbV4qHXqntYGDUDxQ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x7M9x4AqyC-oYk0rajrOWw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6F_3fSUPUtw_9b93g9GEmw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Jouvs4G3d6CcG3pYGZ20A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P8YUA2bXP-wD3VOzWqKVyw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6L9McpPjh3UzZxvR1cf1Lw,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R3L39gk3wtjTC9WaJKPyoA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
f96lWMIAUhYIYy9gOktivQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L3qC7bMuRBxqDtUnZ6G0tg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pqnA2OyZelTuy46EV8VgEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bqs7_QlIF5hHt7_HyZYO8w,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI_iUo1QJN8GKr4j1cklIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jtqPBGcsvmKI7VeHLG0KsQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-j3BF7gOIi-1tAHoFA3WIw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fZELqByT0VHrQHwYm-F0qA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-sC66z4SO3tR7nFCjfQwuQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rcACoPoSovDJPx5hpeR5Dg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MXOdsPTLQPsQK9hUq01DWg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pwpl-rxwNRQdgqFz_-qMPg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Y-PnvV-q4HYLIy19ubVmXQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QJP-bRQvtGvShgs4AnvZKw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kbjwpfsKEvsEOVUsxSbbSA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kOLyU95VflUBeyh3LEvruQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
KGX7O-_WqOIy9o7u9NOa9A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6P2DqisDHtmD4Lvs2sMP-A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zT6-dsC8HiDlQI6AjYuHRg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hlu6geDGG44x_Vk9sP_-Vg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
he_b4txorHTrKjH5DnnmdQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GeHwru6TVDyVErFc92Nn2w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
eRhl0bBMEeCRaOJ8gbSw9Q,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
sZAzeccYUVPjlkrlMooV-g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_5qkBSljHlRo5B9GQLDp3w,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
H6F8CVOFILdnSUQtmvy_zQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ihMUU9D2mcgrp7fi8lmqJg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZOROJ4IV6V2sEAmh0v-w2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
yBbqiCdOdiSz3QOaZu6cGg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
yVQiGdxmnrkJDyQXv2maNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yBk6SvYQPnickE_QJrlaA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
r8CwFUEQtL8gAT9KHnNhuw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zBl32GAjYcKNpsEGPXXuqg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ImVx220_Pcp2iB5uworODw,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VbXy3tH5RAu7HjT7VeMMgA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4WxaX48bCR_SHLb1KI49AA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-aDuOZelvBHWKh-NrXooow,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ueq8gcirb2rSAUfTlrgXZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sgZwUkKSpFQxE2v1hE-hcQ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KoMjD6HgdR_lnFxbTOwZdA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8G5qjb9Vf7mt1oZ4AozHag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2S4arkHyRcUroRhggMIoA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LtdVdYhs7MAwwTBuHhdsFQ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
fJx0N4N0NbyHEeoDU9nH8g,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V5QdxePG-pGPXVPHSLLM9A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xczdDnDIUoVZ2ILT9nEvPA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
qkbloHdDZuHf_0wTqUGPjQ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c5mGzf4ovtEglIzlXsL6rA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RGDyf8-PyzyS9Lzs9bkvgA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
T8uhdmJgewM7htInfxa1dA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kCjR5nLyphuNKnDqRjurXQ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LM9d5wQcVqh97g7qpCQ88A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nNKUkjTaGWW3I3XkpHF5Hg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ggBkO170QkYZAezFGMKYjQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l5GGMobHJvzaQO2rZFwdTQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xqO1fp2zuxeeYjPeGP2Eaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HXzOQy2IN02VIOIgY22Fkw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lgMFDLFxGDon26AMizZSlQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
AE7TfOrefJCI_qTvUoAezA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Yf_mKctDPfMQkig-DavQJw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
JB9zRTOKSS1ApkF1T7_khw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
v3VHHliT2rvWT0id5QiAgQ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lJe-zPM4U572nVI0eAN4Fw,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VY_tvNUCCXGXQeSvJl757Q,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pwsPmCKDMJQ9jTpdQFjFTA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ccC2ecxVEOF4t_kKce6f8Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
UK2LezJRdrNkmF_TH__rCg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1hcGT6I1vAIH_pZuyud0HQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Rrih6W3LGrNGB_3cQaplg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VtHKaOSOPhZqDGf85X1oiw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JvJjaTJCyUGu5SDpoJWvZg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiJ8Agrw__NG6flFL7BpbA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85rx25T-XBIMpa6goTQS0g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4gxZ5tPEqm0QnRkILa9cNQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yWcOhjDHRbRTgycfgXHfdw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ivVVCPUm9mmU6K7xR41vEg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FGqtJzwIPB_FeCnzxaQ0Tw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rKbYn0Nssuc4S_9nq0gcHA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
oa8lhYj-mTKlL_amkJSu2Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
VudqspJ-zQIlYRBTANgdzQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
SbieCdRBz33V_Hl0sU8HFg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9f4cTpQh7E4HB1Tl8Hk72w,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Zw9Cm8kH3fdIbZ10j0PDQg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QNo69O4cy6a3HGb6RrGWzA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LaUwJQL7M4WA9dXc_sYPtg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M2Dw6a9MSIFUtVO3bF2ckw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2e1to_xZayL48779bJtR9g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wiNH-zH233_zQXKLMVlqeQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
XMYZk-YPCIUvOXffzVw_1g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TrUlUCfoa1L034YKEermnQ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TspN55h_g9xIdKdDzQtibA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1xJ4BikDX8PwWT3XeKzGLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7g8VWreWx4zoUzQcgF4pTw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-szHsdbd5-J0by2d62T3Hg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GIG-c0WT3b5f8CdtkyQ9yw,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
swdtXYtuCTyh-DMq9wV5Jg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRaXY_h-PnoVkNamuGzAdQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TYxwexE7GDYDpIcdltwj6w,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9JsUxFmCRNW_0d1Ey8xD2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1kMR_HUA8i-wYOJFZfLhBA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
d1dwAa-FxyowEHMGSu_lNA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hfe5StFcj1AH4DVe8coBgA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pGrcODntgStT2ffCcHgmCg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8xpZ4FCd69toLiW_Ejs0_Q,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3Df6ICj0rHROVH4xUlb7Yw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Xyrss3tjzUofEm-kZPus4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cN4gmlntyQ-maTW4PdT-Kw,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d9_yIveVkW7EryyVensD8w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oa235g5FqDKoyjD_Jwq1CQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Y-pihdjUgiOrwYHgWd29tg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
k1ZUGZjLybs_ggOtIEnLGQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lVkDZZ8sTafPlq7f1i5row,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jZGPpPUNM2xe4N8qS4Tu3w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v3_CQRKezq3JdX-xxWambA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tigIXsvKMb4xCiZP56oSPQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TuCAYZ89lP_s6D7Y78xNhQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wNUea3IXZWD63bbOQaOH-g,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IdnYOlL9aDfMu_S2kcaUkQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3D8thbL2D2c3qTMeYROAOQ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kx6vAKUcy3wPhw3K0W9LKQ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J_SUHokYbJ5o_5x8mEoyoQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Bp9DYjh3_PnDOOG65SWRsQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JPRyCrWPIo_ujOszH1NRzg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hZRLGfRrZTo9up2P-0aAHg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
VImQLS1lPys8n-EqYVyhMQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OEWW22gUG_JADQ3h4ajXtg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kBmfjvDKkecD7IXNyatWTg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lRzoAhDhcyCeOGrWntXqsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tvBC1FNxX_quNv-4IkGzQw,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2rMf09C5uXzF2qIlD5F5BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
T2K-uBbU56bzGUuxs7ws5A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lw0Y13fAlemyMHD5i_qcZg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
cuMMU10KaD0cZ2WdK5XC1A,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h1kwVr1eTpBK0rWfcm5QSg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
aqD66Sve2mE4cq021LWQmA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
A0tz5rsGfK4BnN70PqLI4A,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dVRRT0zVk8eFNx0Wv6gMmg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t-uJbFctqW2eGtlAIAI60g,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
xHI3saK0sAJEHeMK4IGVvg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fb4iTDjDDgtz3ht-SfZ9mw,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3wkQh4bxR0Ao6rK21UIBXA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ddsln32r-uA7hq_0ksaNZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
O48Mv1VkQYZrDkR6LhnY4g,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
t4aP7ksa716XY6S4EsWFqw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_ISHH8x8Qe6IoVTQWegbpQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nENrnY-3ILrH9yPXV4tqmg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_OYlq2UoKPQO_ElqhC3a8w,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sUf7fRBqsjLddnj_FW4mag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5jpFRzXrx9FGH8qgQ0z9-A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PwxvN0SnAGPdqXdNEYVT3g,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7onAEqbbZChyYdB2nJoQdg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RE_avyJUm52qCTRAA2CbkQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y9D61SRDiTAYJeaVbqvbFg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
neEGFNmmKibjExB4_215ZA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
qVN-P0aov4z5oknS12Cq1g,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
oItw_hRhH-FQjbXD-BR3Cg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
__etvGuL2dh_a1LOT0gNYQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
D1T1jtCfTfXD-cQE3QViow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41V_WrLzJErAkjAHbFrqsQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyHtzC4k-MvsTZOBZ8YaWw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P9z62hMP-QAGQt406dylpA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7LGjM8HKJTwqfYU3C7N_0w,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5KwTR5ywZ_ntH3OGsT6Lcw,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tDbXsDOecrv46J7YR2-FNw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFRfBYycuieR56jZ6dgVeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-h-q6zTIdPlkz9BDP11sBg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ambRqdTJt9vGwFzVI9HBw,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
