business_id,takeout,drivethru,caters,noiselevel,takesreservations,delivery,hastv,outdoorseating,attire,alcohol,waiterservice,acceptscreditcards,goodforkids,goodforgroups,pricerange,rating_category
QzXFdjIbFRGhzL83goPPLA,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
L_MtTn4IUBTmQtqqM2iFqA,t,,t,average,f,f,t,t,casual,none,f,t,t,f,1,high
ptU2Fh1WmnaMBOjBxJZRwA,,,,loud,f,,,f,casual,,,t,t,t,2,high
oinZM9-d2n5NvGuxvatDWA,t,,f,average,f,f,t,f,casual,beer_and_wine,f,t,t,t,2,high
rqKvfrvfsM_TQMv4IP1YVw,t,,t,quiet,f,t,t,f,casual,beer_and_wine,f,t,t,t,1,high
BNOFxq6AAXamgLw_tzbe7Q,t,f,t,average,f,f,f,t,casual,none,f,t,t,f,1,high
9s4xL0qiZ93BLz5XTNWxXQ,,,,,,,,,,,,,,,1,high
K8pM6qQdYu5h6buRE1-_sw,t,,t,average,f,f,t,t,casual,full_bar,t,t,t,t,2,high
mXIgCWuu6Thb2mXluEYYig,t,,,quiet,f,t,t,f,casual,beer_and_wine,t,t,t,t,2,high
CeQA6krEv4wEzutdXiRsIQ,f,,,,f,f,,f,casual,none,,f,,,,high
N_6bV3c3JagKW7sD3X9ldA,t,f,f,average,f,f,t,t,casual,full_bar,f,t,t,t,1,high
BS9SxqHR7aO0rSmT_emoLw,t,,t,average,f,f,t,t,casual,none,f,t,t,t,1,high
fG3yJmDXfSU8eW8HY1K3aQ,t,t,f,loud,f,f,f,f,casual,none,f,t,t,t,1,high
w1vmrM6yrBGj_E-VXCRP_g,t,,t,average,t,t,t,f,casual,none,t,t,t,t,1,high
mW8B1zfP00peHsOskq5GEw,t,t,f,average,f,f,f,f,casual,none,f,t,t,t,1,high
OVtSFFNohXIz9vdWDvbnEw,t,,f,average,f,f,f,f,casual,none,t,f,t,t,1,high
g1BQtMfpjrQCVGPWogvjow,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
1QjedpN-fgcMUdO9d4B2AA,t,,,,t,f,t,t,casual,,,t,t,t,2,high
RkSU74wqRh0GdMYObcxTxQ,t,,,average,f,f,f,f,casual,none,t,t,t,t,1,high
mTjHcl-pkNO4iOKY8rVHPw,t,t,f,average,f,f,f,f,casual,none,f,t,t,t,1,high
-1bOb2izeJBZjHC7NWxiPA,t,,t,average,f,f,f,f,casual,none,t,t,t,t,1,high
1vYaGPKQzMebBJXFCGTH2g,t,,f,quiet,t,f,f,f,casual,beer_and_wine,t,t,t,t,2,high
SBCxhkeiaXdjXECeFn-mtw,t,,,,f,f,,f,casual,beer_and_wine,t,t,t,t,2,high
cVejKU_SrdbvzIbQ4oPV0A,t,,t,average,t,,t,f,casual,full_bar,t,t,t,t,1,high
mqQwChPNN4o4DhAzaGntIA,t,,f,average,f,f,f,f,casual,none,f,t,t,f,1,high
XbVqzUHS3c9FhG4lI13c3Q,t,,f,quiet,f,f,f,f,casual,none,t,t,t,t,1,high
2HHf0hiKtZm5nzt3irlaDA,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,1,high
Zy2vca7i9QFGRKa4m0C__A,t,,f,average,f,f,f,f,casual,none,t,t,t,t,1,high
mgtbxxT0x82Vvj1K5ql62A,t,,t,average,f,f,f,f,casual,none,f,t,t,t,1,high
FljU76i8DYJbNlpibaieGw,t,,f,average,f,f,f,f,casual,beer_and_wine,t,t,t,f,2,high
ZI38b-iM_kHrOyjI5Pgrzw,t,t,,quiet,f,f,t,f,casual,none,f,t,t,t,1,high
LQGQ1w4pYrf5in6LrU0BlQ,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
s5roBvbA79SQaO4FHkJgGw,t,,t,average,t,t,f,f,casual,full_bar,t,t,t,t,1,high
psZF-7maJzwhtfesiSrACA,t,t,f,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
wmuYTDs5kVaPRdFjKGtk_w,t,,f,average,f,f,t,f,casual,none,t,t,t,t,1,high
X3bldSWre7nBLjMXCjE9Dw,t,,,,f,f,f,f,casual,,,t,t,t,1,high
ai4e0PDmLLrlieV1oeo3XA,t,,,quiet,f,t,t,f,casual,none,t,t,t,t,1,high
hMd49yw32d7I0Kk1ZIOeXg,t,,t,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
O4E5IXT6zVJ3VpbYHqxRug,t,,,average,f,t,f,f,casual,none,f,t,t,t,1,high
3ed5LXW0Tqdhxdl8V6NPvw,t,,t,,f,t,,t,casual,none,t,t,t,t,1,high
u1szzmBt9M5s86s446watA,t,,,,t,f,,f,casual,full_bar,t,t,t,t,2,high
PVO1QrMnmRXNoyITgt3o4g,t,,t,average,f,t,f,f,casual,beer_and_wine,t,t,t,f,2,high
XIeteOw2pKgLiOP6_VzWzA,t,,,,f,t,t,f,casual,beer_and_wine,t,t,t,t,1,high
lSmzpTl9XT2MdgKA9GcNjg,t,,,,,,,,casual,,t,t,,t,2,high
XQM004tccGb-zLz4huUKQg,t,,,,f,t,,f,casual,none,f,t,t,t,1,high
KqYY2rwD8ymjU9mVJwiuRQ,t,,,average,f,t,,f,casual,none,f,t,t,,,high
TgxDGx7L_JICWbuBUCGVqw,t,,t,average,f,f,f,t,casual,full_bar,t,t,t,t,2,high
4780MrclJEFGp8MDf9_U2g,t,,,,f,f,,t,casual,none,f,t,t,t,1,high
Bui7TEFaPwuZtW5QQg2oFQ,t,,f,quiet,t,f,t,f,casual,beer_and_wine,t,t,t,t,2,high
xWzKjBBAGxq-nbXzTYikyw,t,,,,f,f,f,t,casual,none,f,f,t,t,1,high
HRjDpeJOL02ZqwrYgtHV_A,,,,,f,f,,,casual,,,t,t,f,2,high
ff_QnODW0vqNWZPSTVQTsQ,t,f,t,average,f,t,t,t,casual,none,f,t,t,t,1,high
scr5gHaPC_36GtaCxmJEHA,t,,t,average,f,f,t,t,casual,beer_and_wine,f,t,t,t,1,high
HAMKYsgtJ6fEBUZzTMhZwA,t,,t,average,f,t,t,f,casual,beer_and_wine,f,t,t,t,1,high
lHFsO4nIwwgjC_oQYqfAPg,t,,,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
nY2QBNMEfT3j68j-DHOGyg,t,f,f,very_loud,f,f,f,f,casual,none,t,t,t,t,1,high
I7IfnWW1nXljC4ZGqwPe-w,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
lPtTXn7_VOwqypZs07j2nA,t,,,,f,t,,t,casual,beer_and_wine,f,t,t,t,1,high
3yMneVFhBePIBtCGdboc7Q,t,,t,average,f,t,t,f,casual,none,f,t,t,t,1,high
9Y5kXneSwv-l-8TODZWQAQ,t,t,f,average,f,f,f,f,casual,none,f,t,t,t,1,high
FG7Js2aMD6NtMMRI0C8Arw,t,,t,average,f,f,f,t,casual,beer_and_wine,f,t,t,t,2,high
VCCOmfNKYif3GA0YwsnoVg,t,,t,quiet,f,t,t,t,casual,none,f,t,t,t,2,high
VNAwZUh2pLSAn9oGpYBC7w,t,,t,quiet,f,t,t,f,casual,none,f,t,t,t,1,high
jqbrMBRsByyVBm8OoQ9dWA,t,,f,average,f,f,f,f,casual,none,t,t,t,t,1,high
flMu0Tz5RsaMzr6K8kg1EA,t,,f,average,f,f,f,f,casual,none,f,t,t,t,1,high
y6-RZAlmtssiqo0OM7lCUw,t,t,f,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
NWtC07BxIqQp76kugbvynA,t,,f,average,f,f,f,t,casual,none,t,t,t,f,1,high
5bzUWGZO13J1PsYCK14sCg,t,,t,average,f,t,t,f,casual,none,f,t,t,t,1,high
VF9wvcgVPDVa9LBDHPrXuw,t,,f,average,f,f,t,f,casual,full_bar,t,t,f,t,1,high
Mfa0aFvpjQ5llU3dq71i6Q,t,,f,quiet,f,f,f,f,casual,none,f,t,t,f,1,high
s0kRiHawc3BlFAU8I-GU9w,t,f,,average,f,f,f,t,casual,none,f,t,t,t,1,high
EqyNGesG22jNfNT5pmfYgw,t,,t,quiet,t,f,f,f,casual,full_bar,t,t,t,t,2,high
NFoVdVCLmJ4InK4g6GYgKQ,t,,t,average,f,f,f,t,casual,none,f,t,t,t,1,high
NaOoL6mqtdyR3wikXSeP6w,t,,f,quiet,f,f,f,t,casual,none,f,t,t,t,1,high
m3-p0XIYBQdR4VzbHpUpXQ,t,,f,average,f,f,t,f,casual,none,t,t,t,t,1,high
YuEdJcnZQv8XXAoP6GgClg,t,,f,average,f,f,t,f,casual,beer_and_wine,t,t,t,t,1,high
C0Oax-LBEFf0mmPSugymEQ,t,,t,quiet,f,f,f,f,casual,none,t,t,t,t,1,high
Cdnp0HbJ4wVlzffuueG45w,t,,f,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
5GpvSL1tlAjpgdJKZ5eLpg,t,,f,average,f,f,t,f,casual,full_bar,t,t,t,t,2,high
mPMw_JxSRjzPXVdTjWmV6Q,t,t,f,average,f,f,f,f,casual,none,f,t,t,t,1,high
hVDo35_OySCeFWYLFKM7WQ,t,,f,average,f,t,t,f,casual,beer_and_wine,f,t,t,t,2,high
_io-CVnCgHyt0vpTCrP13A,t,,t,average,f,t,t,f,casual,beer_and_wine,t,t,t,t,1,high
sCv1wUWJhFmQEMw3A4lwXQ,t,,f,quiet,t,f,f,f,casual,beer_and_wine,t,t,t,t,2,high
SPqPt-K6qzTutj_vWOgKGA,t,,t,average,f,f,t,f,casual,none,f,t,t,t,1,high
4vjbifZf-JexWlPVwnDAYw,t,,,,f,f,t,f,casual,,,t,t,t,2,high
cPmbPQepAatet3QMUZaSeg,t,t,f,average,f,f,f,f,casual,none,f,t,t,t,1,high
6HAKrJvqrwyL-ZhyDX2JNQ,t,,,average,f,f,t,f,casual,,t,t,t,f,2,high
mn1LFFcQwEpir38_mPYH_g,t,,f,quiet,f,f,f,f,casual,,t,t,t,t,1,high
pWPzxPPXN4IqI7RUU_8KKw,f,,f,quiet,f,f,f,f,casual,beer_and_wine,f,t,t,t,2,high
qP1qB2BZRmrdsh3ZScttiA,t,,,,f,f,,f,casual,none,t,t,t,t,1,high
TqVjy0dxvNh51BF9KePCoQ,t,,f,quiet,f,t,f,f,casual,none,f,t,t,t,1,high
DHk8is9rvfnATsW1AudWQg,t,,t,loud,t,f,t,t,casual,full_bar,t,t,f,t,2,high
1OQHQz0ErI15EZ6qtp1-Pw,t,t,f,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
5ErKAS0rHOfU33CYjDh2Aw,t,,t,average,f,f,t,f,casual,beer_and_wine,f,t,t,t,1,high
LxNehlnStQY_rxEwiPof_g,t,,t,quiet,f,f,f,t,casual,none,f,t,t,t,1,high
LqfCXOcyNPzDtBgy5M9VFA,t,,f,quiet,t,t,t,f,casual,full_bar,t,t,t,t,1,high
4Vai2JNI48yffzQ7CMezBA,t,,t,quiet,t,f,t,f,casual,none,f,t,t,t,1,high
NtizlEdtnJX0tteMdZ-6tw,t,,t,quiet,f,,f,t,casual,none,f,t,t,f,1,high
-3xbryp44xhpN4BohxXDdQ,t,,f,average,t,f,t,t,casual,full_bar,t,t,f,t,3,high
cN6aBxe2mQvrQlzk26LyRQ,f,f,f,average,t,f,t,f,dressy,full_bar,t,t,f,t,3,high
1NZLxU5WvB5roPFzneAlLw,t,,t,average,f,f,f,f,casual,full_bar,t,t,f,t,2,high
aRkYtXfmEKYG-eTDf_qUsw,t,,f,loud,f,f,f,t,casual,full_bar,f,t,f,t,2,high
QdlLtW6YAaDOFKihURosYQ,t,,,,,,,,casual,beer_and_wine,t,t,t,t,1,high
Zx8_4zKdDBSO3qGrkukBIA,t,,f,average,f,f,t,f,casual,beer_and_wine,f,t,t,t,1,high
IpqgfODLFPww-6TxCk-LJQ,,,,,t,f,,f,dressy,,t,t,f,t,3,high
eHC_xNrT1SkJyC2oncJlhw,t,,t,quiet,t,f,f,f,casual,full_bar,t,t,f,t,2,high
zmFc8M-hS4uuyY0hklIpoQ,t,,f,average,f,f,t,f,casual,full_bar,t,t,f,t,2,high
sclC_o1Ox5BjNupjaRTrBQ,,,,,t,f,,f,casual,full_bar,t,t,f,t,3,high
TCqkBVN84Ek0oLmZGAX5xA,t,,,,t,f,,t,casual,full_bar,t,t,f,t,2,high
-yzl8Zm-MmSqx31VN7vB0Q,t,,t,average,f,t,t,t,casual,none,f,t,t,t,1,high
6nseTZb6WrGWcithRThfag,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
4waggbCK-MSE9dbIdSMfPA,f,,f,quiet,t,f,f,f,dressy,full_bar,t,t,f,t,3,high
Vb9FPCEL6Ly24PNxLBaAFw,t,,t,quiet,f,t,t,t,casual,beer_and_wine,f,t,t,f,2,high
nRO4tRwimU12hg7Cnz__iA,t,,t,average,t,f,f,t,casual,full_bar,t,t,t,t,2,high
Ane4XcpP7aWzhjd8SGiciQ,t,f,f,average,f,f,t,t,casual,full_bar,t,t,t,t,2,high
rZbHg4ACfN3iShdsT47WKQ,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
FUI-hWH_bpis7AKZTWenUQ,t,,t,average,t,f,t,t,casual,full_bar,t,t,f,t,2,high
7SO_rX1F6rQEl-5s3wZxgQ,t,f,t,average,f,f,t,t,casual,full_bar,t,t,t,t,2,high
RWTE0VWMs6i-JIaBRc9JZw,t,,t,average,f,f,t,f,casual,full_bar,t,t,t,t,2,high
s0klhdxcAab0yEWw2Uuimw,t,,t,quiet,t,f,f,f,dressy,full_bar,t,t,f,t,3,high
D7uAJToqGk1hQxfZDO5ijg,t,,f,average,f,f,t,f,casual,full_bar,t,t,f,t,2,high
UScgPn6pIHuOmQJTsZQIOg,t,,f,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
-yxfBYGB6SEqszmxJxd97A,f,,t,quiet,t,f,f,t,dressy,full_bar,t,t,f,t,4,high
LU0HLP1acjTO1fyjEigbpw,t,f,f,loud,t,t,t,t,casual,full_bar,t,t,f,t,1,high
71jwNmlPbJsPZJWAdmj7ig,t,,,,,t,,t,,,t,t,f,,2,high
E3RjJH45EX6rHYDs0TYSRA,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
mzbQCUmd135tsNW6hY3G6A,t,,f,average,f,t,t,f,casual,none,f,t,t,t,1,high
FqzgT9Y-Yu7jiWdHnGW-kQ,t,,t,average,f,f,t,t,casual,full_bar,t,t,f,t,2,high
v7pdhN99iD4cphcb-6JHVQ,t,,,quiet,t,f,t,f,casual,beer_and_wine,t,t,t,f,2,high
cXx-fHY11Se8rFHkkUeaUg,t,f,f,very_loud,f,f,t,t,casual,full_bar,t,t,f,t,2,high
rpKxIm3WQxuTcDzcoplQZQ,f,,,,t,f,,t,casual,full_bar,t,t,f,t,3,high
NQZVwiPQ6k1JkPAqPlXL5w,t,f,,average,f,f,t,f,casual,none,f,t,t,f,1,high
ojjtPlnSmCX1zCzWL7JoNQ,t,,t,average,f,f,f,t,casual,none,f,t,t,t,2,high
r9sGMJ084n4IS9eGmlCKjg,t,,f,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
oMw1SaH_zEbOOufTsGuk6w,t,,,,t,,,t,casual,full_bar,t,t,f,t,2,high
BD74uSwDe175zEqfppDRvg,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
KBG28p3lGX17hOPoHhq5PQ,t,,f,average,t,f,t,t,casual,full_bar,t,t,f,t,3,high
AAGO39io2Ko0fgr6BhH-yQ,t,,t,average,f,f,f,t,casual,none,f,t,t,t,1,high
zG_wv69bsllw_PWhOmoAKQ,t,,f,average,t,f,t,f,dressy,full_bar,t,t,f,t,3,high
glalhJa7wFWPIoJLBvKGfQ,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
tpIU_ZvIfCfCp36IgghlHQ,t,,t,average,f,f,f,t,casual,none,f,t,t,t,1,high
-8wyZkzfBmCFkMwCGcR4PQ,t,,t,average,f,t,f,t,casual,none,f,t,t,t,1,high
UPbkeVTJR6C-1I7sCuUrmw,t,,,very_loud,f,t,,t,casual,,t,t,t,t,1,high
FUE9XeUVX9BD5ruo2EOPLw,t,t,f,average,f,f,t,,casual,none,f,t,t,t,1,high
w19cemjVR8u02PgjFpJ7Mw,t,,t,average,f,f,f,t,casual,beer_and_wine,t,t,t,t,2,high
MJ6_uOT55dq5ALphFqMVkw,t,f,f,average,f,f,f,t,casual,none,f,t,t,t,1,high
zQC9irYDfgiV3DiIiekx7g,t,f,,quiet,t,t,,f,casual,none,f,t,t,t,2,high
X_J65cnN3jJWGYacyNwKGg,t,,t,average,f,t,t,f,casual,none,t,t,t,t,2,high
619v4z_tj2NiZWuX1tPdrw,t,,,,f,f,,f,casual,none,t,t,t,t,1,high
mUVTlJSil_xyjPD6qMx8UA,t,,t,quiet,f,f,f,f,casual,none,t,t,t,t,1,high
jYFhL2RomSSUiRJYWT3mew,t,,t,average,t,f,t,f,casual,beer_and_wine,f,t,t,t,1,high
4uvdld7zvWk05RZuI9rDPA,t,,t,average,f,f,t,f,casual,full_bar,t,t,t,t,2,high
5BnsHDWrt2z-9d8AzSgkjw,t,,t,average,t,t,t,t,casual,full_bar,t,t,t,t,2,high
Yon-x99Dvu6e-NSlCd8iaw,t,,f,average,f,f,t,f,casual,none,f,t,t,t,1,high
9dn3AMdwvD2KXnTr6AJY1g,t,,t,average,f,f,t,f,casual,beer_and_wine,t,t,t,t,1,high
faEvaCUMdOaBfXnDHHDrOQ,t,f,t,average,f,f,f,t,casual,none,f,t,t,f,1,high
bMfvRSC-KaTu3QYGMWTv9A,t,,t,average,f,t,t,f,casual,none,f,t,t,t,1,high
5YAcdfhksYspetBRU2cxKA,t,f,f,average,f,f,f,t,casual,none,f,t,t,f,1,high
j6VY9UwaQCiEWfQtNyEouQ,t,,,average,f,f,f,f,casual,none,f,t,t,f,2,high
7esXk5Z-womBCCjXofeGEw,,,,,,,,,,,,t,,f,,high
7KB3eQJASverUUah-I_0ZA,t,,,quiet,f,t,f,f,casual,none,f,t,t,f,1,high
ukUuBT8zVXNC7Zz34cctAw,t,,t,average,f,f,t,t,casual,beer_and_wine,f,t,t,t,2,high
vlKuU9Jvo88EuaYQodElQw,t,,,,t,f,,f,casual,full_bar,t,t,f,t,2,high
vEV3p0lqODELUFQ9wzc0NQ,t,,,,f,t,,f,casual,none,,t,t,t,2,high
UdEXv9VninWOB2iR0M-i7g,t,,,,f,f,,t,casual,none,f,f,f,f,1,high
t0HV1S6uhBxLB5IyZC5hMQ,t,,t,average,f,f,t,f,casual,beer_and_wine,t,t,t,t,1,high
5hFnyiEboorArk7cbCYeXQ,t,,f,average,f,f,t,f,casual,none,f,t,t,t,1,high
cBzZpDqBaTdugB4JvfEhXA,t,,,,f,f,f,,casual,,f,t,t,t,1,high
ATeF8pmKd50Xx6Nkd_BsXw,t,,,,f,f,f,f,dressy,none,f,t,t,f,1,high
mM4JGpza3KkegHYUN7T79w,t,f,f,quiet,f,f,f,t,casual,none,f,t,t,t,1,high
e8O-nfcGk_z_A0KGgkbmBA,,,,,,,,,,none,,,t,,,high
Yrjj_LCy_bPD_PINGjhdng,t,f,t,quiet,f,t,f,t,casual,none,f,t,t,t,1,high
7UBVJqUExNhumdu-cWhe0Q,t,,t,average,t,f,t,f,casual,none,t,t,t,t,1,high
EmnTWQ-MfA4B26Fd_p2oMw,t,t,,,f,f,f,f,casual,,,t,t,t,1,high
O-kpr-VG03MGOcnHaq_1Yg,t,,,,f,f,,t,casual,full_bar,t,t,f,t,2,high
0RqNRc6RiILzZxK9J8Kqug,t,f,f,average,f,f,t,t,casual,full_bar,t,t,t,t,2,high
przsldlO_MyTbF6epAVTlw,t,,f,quiet,f,f,t,f,casual,none,t,t,t,t,1,high
ESMi3ekzBJuG8V-oaNcK_Q,t,,f,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
gc-QI_gGpjYusuGzDub1lQ,t,,,average,f,f,t,f,casual,,t,t,t,t,1,high
uYj2NO1HZRNiD-de_pSdJA,t,,f,average,t,f,f,t,casual,full_bar,t,t,f,t,2,high
LVpiHgppBVfIEtukaIB8FQ,t,,,,,f,f,f,casual,beer_and_wine,f,t,,,3,high
3Gsex5Dyhnoul9l_914MGQ,t,,t,average,f,f,t,t,casual,none,f,t,t,t,1,high
g8DDgeadYPdtGfkszQ60iQ,t,f,,quiet,f,f,f,f,casual,none,,t,t,t,1,high
WYvb0DRDhVR8kj7lYwtkVQ,t,,f,quiet,f,f,t,f,casual,none,t,t,t,t,1,high
dnfSnHElLXntC6lWjomWPw,t,,,quiet,t,f,f,f,casual,none,t,t,t,t,2,high
Ch_2Ye0w4Q9l3VeVW7VNHA,t,,t,average,f,f,f,t,casual,beer_and_wine,f,t,t,t,1,high
3YmxiAQzZ5EXpMjais3PTg,t,f,t,average,f,,,f,casual,none,f,t,t,,1,high
v6zRA0WqOODJjmpvstrpGQ,t,,t,average,t,f,f,f,casual,beer_and_wine,t,t,t,t,2,high
GXaNshYhaCehi-y1brddMA,t,,f,average,f,f,t,f,casual,none,t,f,t,f,1,high
mBM3e0DHU9T2r_mfojSciQ,,,,,,,,,,,,,,,2,high
GDOk9k-k-f5oPxmn1cd9ug,t,,,,,f,,,casual,,,t,t,t,,high
iJPG0GPcIirjOMlmzZWxBQ,t,,t,average,t,f,t,t,casual,none,t,t,t,t,1,high
cne0A4qlWtahuzUSdzdalQ,t,,,,f,f,t,,casual,,,t,t,t,1,high
JJi5HMpypL3xNB5HjTMeCg,t,,,,,t,,t,casual,,f,t,t,t,1,high
9nC58L8jwheiihZfc3poJA,t,,,quiet,f,f,t,f,casual,none,t,t,t,t,2,high
h6jfMpTZpNduLG0wE2tbaw,t,,f,average,f,f,t,t,casual,none,t,t,t,t,2,high
EpMJN657-oA9rINT4i9LcQ,t,,,,,,,t,casual,full_bar,t,t,t,t,2,high
KquRRKZNz6h1_xashZ5EqA,t,,,average,f,f,f,f,casual,none,f,t,t,t,1,high
C91QFTAsvYrvRFvBe-ec6g,t,,t,average,f,t,t,t,casual,beer_and_wine,t,t,t,t,1,high
4TqCyWoWmUpghIVAiSo--g,t,,,,t,f,,f,casual,beer_and_wine,t,t,t,t,2,high
5jazn-RZP2R6ZkCIPZsf0w,t,,t,average,f,f,f,f,casual,beer_and_wine,f,t,t,t,2,high
16orLd_wKfdfh4AxTZu_zQ,t,,,,t,f,,t,casual,full_bar,t,t,t,t,2,high
IVc23uY-36WUNYoIbz42Fg,t,,t,average,t,t,t,t,casual,full_bar,t,t,f,t,2,high
P1R-DyUyBeWCvPKrRkglsQ,t,,,,t,f,,t,casual,beer_and_wine,t,t,t,t,2,high
daybz5OrNiTuCrLv_ukYzg,,,,,,,,,,,,,,,1,high
FlZ5dTvuoPls8OuXfUAwqg,t,,,average,f,f,,f,casual,none,f,t,t,t,1,high
5tey93wPQOb7z6jOLJZ30w,t,f,t,average,t,f,t,t,casual,full_bar,t,t,f,t,2,high
ZZlMGUiKZNiDyPLmra7RZQ,,,,,,t,,,,,,t,,,1,high
8o-NLKy_XfbJtqljX9XLCA,t,,f,average,f,f,t,f,casual,none,t,t,t,t,2,high
6xDQaprsX-GMl6umXeILPw,f,,,,,t,,t,casual,beer_and_wine,t,t,t,t,2,high
kCH4JxdKdwDfJdNFElSHzg,t,,,,f,f,,t,casual,none,t,t,f,f,1,high
bzDs0u8I-z231QVdIQWkrA,t,f,t,average,f,f,t,f,casual,none,t,t,t,t,1,high
QHpuQ71mZ_htBIt6QZSJww,t,,t,loud,f,t,,t,casual,none,f,t,f,t,1,high
ho4Te6bO2tGs56h9PF2vuA,t,,,quiet,f,f,t,t,casual,full_bar,t,t,t,t,2,high
AaTC0a1gQ8Q6VJ6HQLYllg,,,,,,f,,,casual,full_bar,t,t,t,t,2,high
PEOP7kZ1E4BJx3YzLMrmpA,t,,,,,f,,f,casual,none,t,f,t,t,1,high
WOcf7AiIRL_wkYAnEF-vcw,t,,,,f,f,,f,casual,beer_and_wine,t,t,t,t,1,high
-ftQeUsqwDkExRg6IYrubQ,t,,t,average,f,f,t,t,casual,none,f,t,t,t,1,high
A7Ozg-6573w_Ub2QwQRl2A,t,,t,average,f,f,t,t,casual,beer_and_wine,t,t,t,t,1,high
6_QjplxfPda-CxP_hAWj9g,t,,,,f,t,,t,casual,none,f,t,t,f,1,high
ssSeK9MYRCUjoabppekwoA,t,,t,average,f,t,t,t,casual,none,f,t,t,t,1,high
lvpXyfTDF5WZnjzc36r5Wg,t,t,f,average,f,f,f,f,casual,none,f,t,t,t,1,high
BbuXEb9s1uxAH0TMX-qjTA,t,,,,f,f,,t,casual,none,f,t,t,t,1,high
FY_OXEVcewAQFZuu6fynLA,t,,t,average,t,f,t,t,casual,none,f,t,t,t,1,high
Y-9dJvw-J2d9QKfuL7mKgA,t,,t,average,f,f,t,f,casual,full_bar,t,t,t,f,2,high
cLojUtqkFpVIHFEvA_5Atw,f,,f,average,t,f,f,t,casual,full_bar,t,t,f,f,2,high
9beCQ1vPk4cFSJp8Sb5-8Q,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
pfTwzep_4hRTX_jXoi38cw,t,f,f,average,f,f,f,t,casual,none,f,t,t,f,1,high
igD5We_87JFrtaaR7bh_Xg,t,,t,average,t,f,f,f,casual,beer_and_wine,t,t,t,t,2,high
IRxBQfA7FdHhzrPjtBxuuw,t,,f,average,f,f,f,t,casual,none,t,t,t,t,1,high
0BpMvu5B9fY-KEbOuxLtFQ,t,,t,quiet,t,f,t,f,casual,full_bar,t,t,t,t,2,high
v1YerIajfn5ihf9PE-xxFA,,,,,,,,,,,,t,,,1,high
k2VWmgtAOT1kMHUWrYhrAw,t,,t,quiet,f,f,f,f,casual,none,f,t,t,f,2,high
znBnrQNq1FdUt5aIGAbyuQ,t,,t,average,f,t,t,t,casual,none,f,t,t,t,1,high
NNGJQF3WeIHzGzweCpZ-VA,t,,t,quiet,f,f,f,t,casual,beer_and_wine,t,t,t,t,2,high
5_Il_eOuwOMMoiT8jGBxyQ,t,,t,quiet,t,f,t,t,casual,full_bar,t,t,t,t,2,high
mBDhy9j4qwKRnf4h8UQnrQ,t,,t,average,f,f,f,t,casual,none,f,t,t,t,2,high
R2FuwuSjmyvzNWNfqzKUvw,t,,t,average,f,f,f,t,casual,beer_and_wine,f,t,t,t,2,high
8T8B_xK10FuO6MBOFcVQ3w,t,t,f,average,f,f,t,t,casual,none,f,t,t,t,1,high
24OmQWFTnbfGv-e8GyEMAw,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
AaKlegu7gmOCD4rEESF76Q,t,,t,average,f,f,t,t,casual,full_bar,t,t,f,t,2,high
hBHkHYOk_E-6EgObC6MTdQ,t,,t,quiet,f,f,f,t,casual,none,f,t,t,t,2,high
SaIX7eay0vV-FxGPqTk1yA,t,t,t,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
azLb_kP6VHKSF0dMTfc3rA,t,f,t,average,f,f,t,t,casual,none,f,t,t,t,1,high
_qTzOkbin2giDOrFsaxm8A,t,,f,average,f,f,f,f,casual,none,f,t,t,t,1,high
lut0g04VsYRyblR1Ad-8HA,t,,f,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
KqEbhQYu7ZBQY_gP0H0YJQ,t,,t,average,f,f,t,f,casual,beer_and_wine,f,t,t,t,1,high
yCQ2KC8OETCyQDCRw7mXrg,t,,t,quiet,f,t,f,f,casual,none,t,t,t,t,1,high
LRuIY8JFqadCSYLo242MGg,t,,t,loud,f,f,t,t,casual,none,f,t,t,t,1,high
T8xI1f3_yHzhrquCZh07Wg,t,,f,average,f,f,t,t,casual,none,f,t,t,t,1,high
CV4DDFG6tII-ehzaWPXK4g,t,,t,average,f,f,f,t,casual,none,f,t,t,t,2,high
